ts,datetime,open,high,low,close,volume
1776052800,2026-04-13T04:00:00+00:00,70995.48,71163.84,70874.04,70913.71,147.28653971
1776056400,2026-04-13T05:00:00+00:00,70913.71,70943.04,70689.12,70904.06,138.39160059
1776060000,2026-04-13T06:00:00+00:00,70904.07,71134.02,70898.04,71050.58,153.75623078
1776063600,2026-04-13T07:00:00+00:00,71050.58,71097.6,70698.01,70842.01,158.35609211
1776067200,2026-04-13T08:00:00+00:00,70842.01,70890.09,70576.27,70693.85,122.38145185
1776070800,2026-04-13T09:00:00+00:00,70693.85,70923.07,70689.12,70805.99,88.72192056
1776074400,2026-04-13T10:00:00+00:00,70805.99,70867.85,70695.85,70767.62,89.31756582
1776078000,2026-04-13T11:00:00+00:00,70769.99,71011.35,70750.0,70942.98,148.18646481
1776081600,2026-04-13T12:00:00+00:00,70943.03,71250.0,70762.64,71088.5,327.61650628
1776085200,2026-04-13T13:00:00+00:00,71091.25,71714.82,70831.95,71683.38,1667.77209474
1776088800,2026-04-13T14:00:00+00:00,71683.37,72479.99,71439.5,72450.0,2176.50589883
1776092400,2026-04-13T15:00:00+00:00,72447.76,72515.42,71678.68,71894.19,1719.03500846
1776096000,2026-04-13T16:00:00+00:00,71894.19,72486.57,71705.63,72250.0,1265.76850401
1776099600,2026-04-13T17:00:00+00:00,72250.0,72633.75,72108.14,72202.02,1308.31224978
1776103200,2026-04-13T18:00:00+00:00,72199.48,72505.92,72112.58,72465.68,978.81979534
1776106800,2026-04-13T19:00:00+00:00,72465.68,73529.27,72333.38,73373.2,2125.50643503
1776110400,2026-04-13T20:00:00+00:00,73368.47,73431.95,73054.24,73192.99,1412.27322126
1776114000,2026-04-13T21:00:00+00:00,73193.0,73397.03,73116.44,73207.1,328.21899237
1776117600,2026-04-13T22:00:00+00:00,73207.12,74767.93,73200.54,74660.86,1545.69781994
1776121200,2026-04-13T23:00:00+00:00,74660.87,74936.9,74425.0,74446.0,875.83134781
1776124800,2026-04-14T00:00:00+00:00,74448.0,74552.01,74128.11,74193.69,502.96449688
1776128400,2026-04-14T01:00:00+00:00,74193.69,74472.7,73982.94,74421.21,528.9676353
1776132000,2026-04-14T02:00:00+00:00,74421.22,74614.52,74318.0,74369.13,343.0340517
1776135600,2026-04-14T03:00:00+00:00,74369.27,74521.1,74273.12,74474.67,216.13029762
1776139200,2026-04-14T04:00:00+00:00,74474.68,74546.13,74384.25,74421.26,123.89575276
1776142800,2026-04-14T05:00:00+00:00,74421.25,74470.37,74193.01,74246.04,201.38906682
1776146400,2026-04-14T06:00:00+00:00,74246.04,74591.72,74246.04,74562.48,219.8792892
1776150000,2026-04-14T07:00:00+00:00,74562.49,74952.0,74464.84,74590.8,276.31494816
1776153600,2026-04-14T08:00:00+00:00,74590.8,74959.0,74497.04,74800.25,264.0010742
1776157200,2026-04-14T09:00:00+00:00,74803.68,74872.67,74472.94,74546.65,253.73447037
1776160800,2026-04-14T10:00:00+00:00,74546.65,74651.67,74369.29,74376.99,188.02240092
1776164400,2026-04-14T11:00:00+00:00,74376.99,74491.92,74332.0,74409.96,195.73808698
1776168000,2026-04-14T12:00:00+00:00,74409.97,74520.92,74302.04,74488.79,388.00012296
1776171600,2026-04-14T13:00:00+00:00,74488.79,75612.57,74434.95,75608.99,3769.81050482
1776175200,2026-04-14T14:00:00+00:00,75608.99,76127.18,75070.05,75070.05,3590.26487601
1776178800,2026-04-14T15:00:00+00:00,75071.99,75490.01,74596.0,75361.81,1130.47982838
1776182400,2026-04-14T16:00:00+00:00,75361.22,75745.59,74575.35,74698.73,1386.42649595
1776186000,2026-04-14T17:00:00+00:00,74696.12,74994.89,74296.62,74806.0,1223.25751982
1776189600,2026-04-14T18:00:00+00:00,74806.0,74863.92,73874.42,74145.14,1900.16029924
1776193200,2026-04-14T19:00:00+00:00,74145.14,74461.01,73939.31,74299.83,2713.18751958
1776196800,2026-04-14T20:00:00+00:00,74301.99,74499.99,74061.0,74152.37,581.34033326
1776200400,2026-04-14T21:00:00+00:00,74152.37,74364.78,73979.6,74315.62,308.66198215
1776204000,2026-04-14T22:00:00+00:00,74315.62,74417.88,73854.5,74067.36,472.75297848
1776207600,2026-04-14T23:00:00+00:00,74067.32,74275.29,74046.18,74179.04,307.79297745
1776211200,2026-04-15T00:00:00+00:00,74176.09,74726.93,74149.45,74601.5,348.31437324
1776214800,2026-04-15T01:00:00+00:00,74601.5,74828.61,74527.02,74649.0,243.80781113
1776218400,2026-04-15T02:00:00+00:00,74648.99,74745.67,74216.7,74360.39,264.12653655
1776222000,2026-04-15T03:00:00+00:00,74360.39,74406.0,74201.94,74376.75,115.03165701
1776225600,2026-04-15T04:00:00+00:00,74376.75,74478.06,74294.01,74372.02,110.36245872
1776229200,2026-04-15T05:00:00+00:00,74369.99,74474.97,73902.8,74047.15,222.67279397
1776232800,2026-04-15T06:00:00+00:00,74047.15,74085.12,73902.8,73924.0,112.9662665
1776236400,2026-04-15T07:00:00+00:00,73923.99,74054.83,73545.0,73771.35,307.89896109
1776240000,2026-04-15T08:00:00+00:00,73771.35,74219.13,73706.0,74139.99,151.18444998
1776243600,2026-04-15T09:00:00+00:00,74139.99,74213.43,73930.25,74033.46,123.83406297
1776247200,2026-04-15T10:00:00+00:00,74033.0,74277.98,73818.64,73890.9,247.57934411
1776250800,2026-04-15T11:00:00+00:00,73890.9,74287.82,73890.9,74232.72,213.7657017
1776254400,2026-04-15T12:00:00+00:00,74232.73,74498.76,74073.84,74302.48,304.68558868
1776258000,2026-04-15T13:00:00+00:00,74302.48,74470.0,73825.79,74069.62,433.01216959
1776261600,2026-04-15T14:00:00+00:00,74071.96,74541.06,73839.16,74168.81,495.12674681
1776265200,2026-04-15T15:00:00+00:00,74168.82,74325.65,73604.79,73861.45,441.11847269
1776268800,2026-04-15T16:00:00+00:00,73861.45,74206.09,73776.84,73953.68,234.86754615
1776272400,2026-04-15T17:00:00+00:00,73953.71,74269.99,73926.32,74154.99,280.45424653
1776276000,2026-04-15T18:00:00+00:00,74154.99,74434.99,74085.0,74414.41,422.62450959
1776279600,2026-04-15T19:00:00+00:00,74414.4,75316.55,74380.32,75048.06,1262.63540988
1776283200,2026-04-15T20:00:00+00:00,75045.99,75082.24,74536.02,74872.14,411.88694528
1776286800,2026-04-15T21:00:00+00:00,74872.15,74888.88,74570.52,74765.38,211.33683207
1776290400,2026-04-15T22:00:00+00:00,74765.37,75458.81,74755.39,74992.25,580.75800343
1776294000,2026-04-15T23:00:00+00:00,74992.25,74995.08,74639.0,74836.31,192.06582057
1776297600,2026-04-16T00:00:00+00:00,74839.97,74899.16,74478.66,74834.35,227.14016939
1776301200,2026-04-16T01:00:00+00:00,74834.36,74835.33,74483.85,74681.46,160.29089664
1776304800,2026-04-16T02:00:00+00:00,74681.46,75299.67,74614.38,74901.14,329.72741703
1776308400,2026-04-16T03:00:00+00:00,74901.13,75178.37,74879.15,74901.17,225.71245288
1776312000,2026-04-16T04:00:00+00:00,74901.16,75198.07,74745.99,74964.65,246.28346464
1776315600,2026-04-16T05:00:00+00:00,74964.65,75172.1,74914.56,75060.65,113.34469212
1776319200,2026-04-16T06:00:00+00:00,75062.76,75130.44,74871.66,75048.66,146.60087069
1776322800,2026-04-16T07:00:00+00:00,75048.66,75100.0,74636.62,74721.55,138.60810822
1776326400,2026-04-16T08:00:00+00:00,74721.55,74768.0,74525.14,74697.71,256.06303868
1776330000,2026-04-16T09:00:00+00:00,74697.71,74927.84,74610.14,74612.67,193.84774226
1776333600,2026-04-16T10:00:00+00:00,74611.88,74670.84,74288.5,74325.74,144.2660619
1776337200,2026-04-16T11:00:00+00:00,74325.75,74602.78,74298.16,74593.33,180.59497124
1776340800,2026-04-16T12:00:00+00:00,74593.33,74880.01,74584.2,74632.87,228.70000639
1776344400,2026-04-16T13:00:00+00:00,74632.87,75042.33,73298.01,73788.46,1018.05293394
1776348000,2026-04-16T14:00:00+00:00,73790.19,74207.0,73419.93,73973.2,698.4221889
1776351600,2026-04-16T15:00:00+00:00,73973.21,74902.01,73938.45,74720.99,747.66708183
1776355200,2026-04-16T16:00:00+00:00,74721.0,74960.0,74074.66,74186.03,498.42390082
1776358800,2026-04-16T17:00:00+00:00,74186.03,74465.99,73903.48,74354.87,529.10896625
1776362400,2026-04-16T18:00:00+00:00,74354.86,75108.81,74250.01,75052.22,375.90132662
1776366000,2026-04-16T19:00:00+00:00,75052.23,75436.56,74753.03,75378.0,703.21190124
1776369600,2026-04-16T20:00:00+00:00,75378.32,75539.91,75014.02,75245.99,387.23849367
1776373200,2026-04-16T21:00:00+00:00,75245.99,75300.0,74810.0,74953.73,283.31504704
1776376800,2026-04-16T22:00:00+00:00,74953.73,75142.0,74847.96,74888.49,133.79708471
1776380400,2026-04-16T23:00:00+00:00,74888.5,75198.99,74846.01,75163.09,172.63419781
1776384000,2026-04-17T00:00:00+00:00,75163.09,75179.85,74900.24,74960.61,170.90853588
1776387600,2026-04-17T01:00:00+00:00,74960.62,75061.36,74591.71,74763.89,137.20054616
1776391200,2026-04-17T02:00:00+00:00,74763.89,74830.9,74558.21,74728.67,106.18055298
1776394800,2026-04-17T03:00:00+00:00,74729.95,74870.29,74623.71,74633.16,133.70827606
1776398400,2026-04-17T04:00:00+00:00,74633.16,74873.19,74601.62,74810.01,165.15237098
1776402000,2026-04-17T05:00:00+00:00,74810.0,74828.39,74575.0,74656.56,107.03612457
1776405600,2026-04-17T06:00:00+00:00,74656.57,74964.25,74611.72,74954.74,124.62748867
1776409200,2026-04-17T07:00:00+00:00,74954.74,75122.61,74954.7,75094.02,148.8595187
1776412800,2026-04-17T08:00:00+00:00,75094.02,75895.99,75011.31,75806.24,432.0348683
1776416400,2026-04-17T09:00:00+00:00,75803.58,76386.68,75541.61,75811.48,694.9465378
1776420000,2026-04-17T10:00:00+00:00,75811.47,75914.99,75120.11,75301.11,312.88676618
1776423600,2026-04-17T11:00:00+00:00,75301.1,75638.72,75265.01,75622.58,204.19548663
1776427200,2026-04-17T12:00:00+00:00,75622.59,76313.68,75557.99,76263.95,621.2231765
1776430800,2026-04-17T13:00:00+00:00,76270.22,77467.99,76094.41,77388.0,2516.93950939
1776434400,2026-04-17T14:00:00+00:00,77388.01,78170.0,77055.0,77987.99,2739.70751485
1776438000,2026-04-17T15:00:00+00:00,77986.02,78071.14,77493.07,77843.27,2238.70529422
1776441600,2026-04-17T16:00:00+00:00,77843.17,78390.0,77773.51,77907.27,1166.52153207
1776445200,2026-04-17T17:00:00+00:00,77907.28,77974.06,77150.0,77563.51,772.06987304
1776448800,2026-04-17T18:00:00+00:00,77563.51,77613.74,77109.04,77207.66,491.36939435
1776452400,2026-04-17T19:00:00+00:00,77206.98,77530.01,77045.52,77453.07,924.06995477
1776456000,2026-04-17T20:00:00+00:00,77453.08,77651.24,77181.58,77366.97,517.96550411
1776459600,2026-04-17T21:00:00+00:00,77366.97,77531.25,77310.0,77475.0,185.69571028
1776463200,2026-04-17T22:00:00+00:00,77475.0,77553.9,77294.79,77321.96,230.1144675
1776466800,2026-04-17T23:00:00+00:00,77328.01,77337.86,76931.0,77098.01,272.78150578
1776470400,2026-04-18T00:00:00+00:00,77098.01,77287.47,77010.0,77203.97,158.06754801
1776474000,2026-04-18T01:00:00+00:00,77203.97,77374.07,77148.75,77251.97,189.82385932
1776477600,2026-04-18T02:00:00+00:00,77251.98,77450.15,77150.01,77325.61,147.61664237
1776481200,2026-04-18T03:00:00+00:00,77325.61,77328.75,77000.0,77043.74,160.09773706
1776484800,2026-04-18T04:00:00+00:00,77043.74,77208.76,76926.92,77148.75,149.36946919
1776488400,2026-04-18T05:00:00+00:00,77144.02,77308.84,77144.01,77167.13,71.06622365
1776492000,2026-04-18T06:00:00+00:00,77164.46,77253.75,77091.0,77160.01,103.37341421
1776495600,2026-04-18T07:00:00+00:00,77160.0,77162.02,76923.08,77020.01,106.95634532
1776499200,2026-04-18T08:00:00+00:00,77020.02,77070.98,76517.02,76760.02,270.92702211
1776502800,2026-04-18T09:00:00+00:00,76760.02,76760.02,76420.01,76631.26,138.34597633
1776506400,2026-04-18T10:00:00+00:00,76631.26,76631.26,76161.55,76222.49,208.63769327
1776510000,2026-04-18T11:00:00+00:00,76222.49,76222.5,75793.85,76069.46,234.98639404
1776513600,2026-04-18T12:00:00+00:00,76069.46,76335.04,76069.46,76239.75,183.52075399
1776517200,2026-04-18T13:00:00+00:00,76239.75,76248.74,75822.46,76148.64,186.78996841
1776520800,2026-04-18T14:00:00+00:00,76148.64,76326.27,76006.0,76280.61,204.57817724
1776524400,2026-04-18T15:00:00+00:00,76280.61,76391.85,76042.77,76191.72,161.82685137
1776528000,2026-04-18T16:00:00+00:00,76191.72,76249.99,75706.19,75968.12,283.96769598
1776531600,2026-04-18T17:00:00+00:00,75968.11,75988.98,75809.9,75852.13,144.03370964
1776535200,2026-04-18T18:00:00+00:00,75852.13,75886.9,75473.81,75672.45,349.47752018
1776538800,2026-04-18T19:00:00+00:00,75672.44,75834.45,75604.5,75678.9,147.98696886
1776542400,2026-04-18T20:00:00+00:00,75678.91,75882.95,75633.62,75784.94,166.46139065
1776546000,2026-04-18T21:00:00+00:00,75784.94,75875.83,75628.41,75854.57,110.29954945
1776549600,2026-04-18T22:00:00+00:00,75854.57,75914.69,75641.46,75849.35,228.64731796
1776553200,2026-04-18T23:00:00+00:00,75849.37,75934.12,75730.58,75736.82,138.48451719
1776556800,2026-04-19T00:00:00+00:00,75736.0,75884.01,75590.17,75708.01,96.91158255
1776560400,2026-04-19T01:00:00+00:00,75708.0,75827.3,75477.45,75652.1,132.82885172
1776564000,2026-04-19T02:00:00+00:00,75652.1,75750.0,75388.96,75523.86,147.41273871
1776567600,2026-04-19T03:00:00+00:00,75523.87,75675.67,75391.43,75546.49,108.73651571
1776571200,2026-04-19T04:00:00+00:00,75546.49,75817.74,75450.01,75700.01,154.13790548
1776574800,2026-04-19T05:00:00+00:00,75700.0,75726.06,75549.68,75580.01,55.34140985
1776578400,2026-04-19T06:00:00+00:00,75580.01,75584.79,75323.74,75434.5,137.85995394
1776582000,2026-04-19T07:00:00+00:00,75434.49,75434.92,74922.47,75291.12,263.322682
1776585600,2026-04-19T08:00:00+00:00,75291.11,75336.52,75107.2,75293.17,95.55844175
1776589200,2026-04-19T09:00:00+00:00,75293.17,75308.9,74961.83,75055.42,112.16218674
1776592800,2026-04-19T10:00:00+00:00,75055.42,75272.65,74971.53,75246.08,115.44975167
1776596400,2026-04-19T11:00:00+00:00,75246.09,75662.75,75239.53,75637.52,152.41351693
1776600000,2026-04-19T12:00:00+00:00,75637.52,75732.6,75467.69,75611.92,191.83928005
1776603600,2026-04-19T13:00:00+00:00,75611.91,76278.36,75588.34,75963.14,292.81690471
1776607200,2026-04-19T14:00:00+00:00,75963.14,76180.58,75707.98,76064.95,306.13874479
1776610800,2026-04-19T15:00:00+00:00,76064.94,76193.12,75450.47,75885.62,339.92712718
1776614400,2026-04-19T16:00:00+00:00,75885.61,75910.61,75333.0,75417.16,261.4765278
1776618000,2026-04-19T17:00:00+00:00,75417.5,75419.99,74676.91,74820.85,451.70984653
1776621600,2026-04-19T18:00:00+00:00,74820.85,74939.08,74626.17,74806.71,244.39747873
1776625200,2026-04-19T19:00:00+00:00,74806.71,75120.09,74806.71,74985.04,214.46164452
1776628800,2026-04-19T20:00:00+00:00,74985.04,74989.22,74458.0,74662.56,293.63269087
1776632400,2026-04-19T21:00:00+00:00,74662.56,74844.01,74400.01,74457.97,198.79528519
1776636000,2026-04-19T22:00:00+00:00,74457.97,74469.98,73777.86,74072.54,837.66883974
1776639600,2026-04-19T23:00:00+00:00,74067.02,74080.05,73815.19,73823.14,272.34100625
1776643200,2026-04-20T00:00:00+00:00,73823.27,74388.84,73741.53,74305.3,321.44644993
1776646800,2026-04-20T01:00:00+00:00,74305.3,74781.95,74238.84,74621.43,317.84694602
1776650400,2026-04-20T02:00:00+00:00,74621.43,74661.45,74334.01,74439.9,179.9829148
1776654000,2026-04-20T03:00:00+00:00,74439.91,74685.15,74390.13,74667.9,150.16982474
1776657600,2026-04-20T04:00:00+00:00,74667.9,74672.96,74467.84,74590.39,136.82618537
1776661200,2026-04-20T05:00:00+00:00,74589.28,74590.4,74128.51,74298.45,182.94092727
1776664800,2026-04-20T06:00:00+00:00,74299.01,74919.99,74280.31,74820.18,219.94026035
1776668400,2026-04-20T07:00:00+00:00,74820.18,75600.0,74693.44,74857.39,317.22851501
1776672000,2026-04-20T08:00:00+00:00,74860.01,75029.01,74646.93,74758.01,282.43722148
1776675600,2026-04-20T09:00:00+00:00,74758.01,75269.65,74726.1,75100.44,201.12083891
1776679200,2026-04-20T10:00:00+00:00,75100.45,75439.86,75038.96,75068.69,168.15258937
1776682800,2026-04-20T11:00:00+00:00,75068.73,75319.18,74990.0,75223.96,214.01224983
1776686400,2026-04-20T12:00:00+00:00,75220.26,75685.2,75094.06,75322.87,450.10975228
1776690000,2026-04-20T13:00:00+00:00,75323.53,75481.79,74895.26,75307.98,689.91623272
1776693600,2026-04-20T14:00:00+00:00,75307.05,75812.71,74936.01,75071.84,716.99064516
1776697200,2026-04-20T15:00:00+00:00,75072.98,75816.18,74730.01,75747.08,650.54114962
1776700800,2026-04-20T16:00:00+00:00,75747.07,75761.0,75326.01,75378.79,300.90124373
1776704400,2026-04-20T17:00:00+00:00,75382.0,76000.0,75322.0,75937.31,551.7831837
1776708000,2026-04-20T18:00:00+00:00,75937.31,76490.36,75937.31,76466.0,949.50261642
1776711600,2026-04-20T19:00:00+00:00,76466.25,76528.01,76184.85,76337.42,956.74454347
1776715200,2026-04-20T20:00:00+00:00,76337.48,76600.0,76151.25,76317.28,458.28837217
1776718800,2026-04-20T21:00:00+00:00,76317.28,76405.74,75812.99,75984.53,239.72957014
1776722400,2026-04-20T22:00:00+00:00,75985.54,76180.58,75933.01,76004.67,170.68139807
1776726000,2026-04-20T23:00:00+00:00,76004.67,76004.67,75653.71,75864.86,152.04149578
1776729600,2026-04-21T00:00:00+00:00,75864.86,76130.29,75724.81,76122.01,176.27805191
1776733200,2026-04-21T01:00:00+00:00,76121.97,76290.0,75889.2,75955.08,121.06487124
1776736800,2026-04-21T02:00:00+00:00,75955.07,75965.22,75605.0,75613.75,186.62523517
1776740400,2026-04-21T03:00:00+00:00,75613.76,75749.01,75514.0,75740.58,130.4859594
1776744000,2026-04-21T04:00:00+00:00,75740.58,75853.73,75633.28,75840.59,142.87812961
1776747600,2026-04-21T05:00:00+00:00,75840.58,76026.63,75810.15,75835.77,128.61655392
1776751200,2026-04-21T06:00:00+00:00,75835.76,76153.85,75725.96,76001.83,126.64851458
1776754800,2026-04-21T07:00:00+00:00,76001.83,76326.37,75847.24,76118.09,229.82448607
1776758400,2026-04-21T08:00:00+00:00,76118.09,76926.37,76092.01,76545.65,250.43874238
1776762000,2026-04-21T09:00:00+00:00,76545.65,76622.15,76189.44,76397.31,169.45306652
1776765600,2026-04-21T10:00:00+00:00,76397.3,76905.18,76379.5,76775.13,255.74979069
1776769200,2026-04-21T11:00:00+00:00,76775.13,76789.35,76366.43,76485.82,491.97862615
1776772800,2026-04-21T12:00:00+00:00,76486.41,76554.71,75738.91,76037.95,489.56129073
1776776400,2026-04-21T13:00:00+00:00,76037.94,76213.37,75752.82,75927.03,561.20580966
1776780000,2026-04-21T14:00:00+00:00,75928.04,76632.97,75634.64,75681.99,599.49621276
1776783600,2026-04-21T15:00:00+00:00,75682.0,75999.33,75438.7,75844.02,535.81451241
1776787200,2026-04-21T16:00:00+00:00,75846.68,76205.59,75770.66,75795.0,357.83087487
1776790800,2026-04-21T17:00:00+00:00,75794.41,75925.55,75074.0,75567.26,601.70332754
1776794400,2026-04-21T18:00:00+00:00,75567.27,75680.18,75316.83,75619.17,332.5960966
1776798000,2026-04-21T19:00:00+00:00,75619.17,75936.07,74817.27,75030.96,692.76267637
1776801600,2026-04-21T20:00:00+00:00,75031.09,75880.35,74989.53,75714.21,411.85955074
1776805200,2026-04-21T21:00:00+00:00,75711.24,75796.69,75469.86,75565.01,134.74132192
1776808800,2026-04-21T22:00:00+00:00,75565.0,75662.15,75323.03,75662.06,134.72365803
1776812400,2026-04-21T23:00:00+00:00,75662.14,76453.02,75642.93,76348.58,294.58057744
1776816000,2026-04-22T00:00:00+00:00,76355.73,76520.0,76233.63,76380.89,271.01540551
1776819600,2026-04-22T01:00:00+00:00,76380.89,76432.94,76145.0,76317.11,190.77505081
1776823200,2026-04-22T02:00:00+00:00,76317.11,77673.63,76236.94,77624.23,803.89614781
1776826800,2026-04-22T03:00:00+00:00,77623.92,77747.98,77430.0,77541.55,375.72001428
1776830400,2026-04-22T04:00:00+00:00,77541.55,77725.21,77369.03,77536.0,155.86380984
1776834000,2026-04-22T05:00:00+00:00,77536.01,78444.0,77460.58,77986.99,863.07032076
1776837600,2026-04-22T06:00:00+00:00,77987.0,78050.75,77906.53,78023.21,332.02874517
1776841200,2026-04-22T07:00:00+00:00,78023.22,78128.99,77821.1,78025.8,303.06142286
1776844800,2026-04-22T08:00:00+00:00,78025.8,78222.15,77960.0,78020.25,305.04592652
