ts,datetime,open,high,low,close,volume
1776798000,2026-04-21T19:00:00+00:00,0.037,0.037,0.036,0.036,852.47
1776801600,2026-04-21T20:00:00+00:00,0.037,0.038,0.037,0.038,313657.6
1776805200,2026-04-21T21:00:00+00:00,0.037,0.038,0.037,0.038,583317.32
1776808800,2026-04-21T22:00:00+00:00,0.038,0.038,0.037,0.037,28743.88
1776812400,2026-04-21T23:00:00+00:00,0.038,0.038,0.037,0.038,46762.31
1776816000,2026-04-22T00:00:00+00:00,0.038,0.039,0.038,0.039,384115.88
1776819600,2026-04-22T01:00:00+00:00,0.039,0.039,0.038,0.039,588908.64
1776823200,2026-04-22T02:00:00+00:00,0.039,0.041,0.038,0.041,2665475.37
1776826800,2026-04-22T03:00:00+00:00,0.041,0.042,0.04,0.042,2599992.77
1776830400,2026-04-22T04:00:00+00:00,0.042,0.043,0.041,0.042,3853646.41
1776834000,2026-04-22T05:00:00+00:00,0.042,0.042,0.04,0.04,2223665.01
1776837600,2026-04-22T06:00:00+00:00,0.04,0.041,0.04,0.041,106021.31
1776841200,2026-04-22T07:00:00+00:00,0.041,0.041,0.039,0.04,1033712.92
1776844800,2026-04-22T08:00:00+00:00,0.04,0.041,0.04,0.041,1545245.88
1776848400,2026-04-22T09:00:00+00:00,0.04,0.041,0.04,0.04,173150.55
1776852000,2026-04-22T10:00:00+00:00,0.04,0.041,0.04,0.041,1023572.7
1776855600,2026-04-22T11:00:00+00:00,0.042,0.042,0.04,0.041,1126921.84
1776859200,2026-04-22T12:00:00+00:00,0.04,0.042,0.04,0.042,2099792.55
1776862800,2026-04-22T13:00:00+00:00,0.042,0.043,0.041,0.041,1207441.97
1776866400,2026-04-22T14:00:00+00:00,0.041,0.041,0.04,0.041,506227.18
1776870000,2026-04-22T15:00:00+00:00,0.041,0.042,0.04,0.042,522992.14
1776873600,2026-04-22T16:00:00+00:00,0.042,0.045,0.042,0.045,3067131.76
1776877200,2026-04-22T17:00:00+00:00,0.045,0.045,0.042,0.043,1463003.91
1776880800,2026-04-22T18:00:00+00:00,0.042,0.044,0.042,0.043,2556758.91
1776884400,2026-04-22T19:00:00+00:00,0.043,0.043,0.042,0.043,1833235.06
1776888000,2026-04-22T20:00:00+00:00,0.043,0.044,0.042,0.044,212150.12
1776891600,2026-04-22T21:00:00+00:00,0.043,0.047,0.043,0.047,1903665.05
1776895200,2026-04-22T22:00:00+00:00,0.047,0.047,0.045,0.047,1434777.88
1776898800,2026-04-22T23:00:00+00:00,0.047,0.047,0.045,0.046,1981521.04
1776902400,2026-04-23T00:00:00+00:00,0.046,0.047,0.045,0.046,3335139.34
1776906000,2026-04-23T01:00:00+00:00,0.046,0.047,0.045,0.046,1174494.85
1776909600,2026-04-23T02:00:00+00:00,0.045,0.047,0.045,0.047,3714699.74
1776913200,2026-04-23T03:00:00+00:00,0.047,0.048,0.046,0.046,3229755.9
1776916800,2026-04-23T04:00:00+00:00,0.046,0.049,0.046,0.049,1251075.93
1776920400,2026-04-23T05:00:00+00:00,0.049,0.05,0.048,0.049,3848367.42
1776924000,2026-04-23T06:00:00+00:00,0.049,0.051,0.048,0.05,2649406.36
1776927600,2026-04-23T07:00:00+00:00,0.05,0.05,0.046,0.047,2123387.2
1776931200,2026-04-23T08:00:00+00:00,0.047,0.047,0.045,0.046,1227180.41
1776934800,2026-04-23T09:00:00+00:00,0.046,0.046,0.042,0.043,1399585.92
1776938400,2026-04-23T10:00:00+00:00,0.043,0.044,0.042,0.044,1241621.5
1776942000,2026-04-23T11:00:00+00:00,0.043,0.044,0.042,0.043,1582981.21
1776945600,2026-04-23T12:00:00+00:00,0.043,0.043,0.042,0.042,2565812.96
1776949200,2026-04-23T13:00:00+00:00,0.042,0.043,0.042,0.042,259495.61
1776952800,2026-04-23T14:00:00+00:00,0.042,0.044,0.042,0.044,1748510.49
1776956400,2026-04-23T15:00:00+00:00,0.043,0.044,0.043,0.044,320604.77
1776960000,2026-04-23T16:00:00+00:00,0.044,0.044,0.042,0.043,838069.91
1776963600,2026-04-23T17:00:00+00:00,0.043,0.043,0.041,0.042,3197508.0
1776967200,2026-04-23T18:00:00+00:00,0.042,0.043,0.042,0.042,574294.21
1776970800,2026-04-23T19:00:00+00:00,0.042,0.043,0.041,0.042,1685656.82
1776974400,2026-04-23T20:00:00+00:00,0.042,0.043,0.042,0.042,715200.9
1776978000,2026-04-23T21:00:00+00:00,0.042,0.043,0.042,0.042,1429562.08
1776981600,2026-04-23T22:00:00+00:00,0.042,0.043,0.042,0.043,376194.29
1776985200,2026-04-23T23:00:00+00:00,0.043,0.043,0.042,0.042,289925.33
1776988800,2026-04-24T00:00:00+00:00,0.042,0.043,0.042,0.042,15740.6
1776992400,2026-04-24T01:00:00+00:00,0.043,0.043,0.042,0.043,25195.78
1776996000,2026-04-24T02:00:00+00:00,0.043,0.044,0.042,0.044,680087.9
1776999600,2026-04-24T03:00:00+00:00,0.044,0.044,0.042,0.043,1543628.04
1777003200,2026-04-24T04:00:00+00:00,0.043,0.044,0.042,0.044,247261.44
1777006800,2026-04-24T05:00:00+00:00,0.043,0.044,0.043,0.043,970588.11
1777010400,2026-04-24T06:00:00+00:00,0.043,0.044,0.043,0.043,1874512.7
1777014000,2026-04-24T07:00:00+00:00,0.043,0.043,0.042,0.043,361872.11
1777017600,2026-04-24T08:00:00+00:00,0.043,0.043,0.042,0.043,121433.79
1777021200,2026-04-24T09:00:00+00:00,0.042,0.043,0.041,0.042,841717.46
1777024800,2026-04-24T10:00:00+00:00,0.042,0.043,0.042,0.043,217369.78
1777028400,2026-04-24T11:00:00+00:00,0.042,0.043,0.042,0.042,342104.36
1777032000,2026-04-24T12:00:00+00:00,0.042,0.042,0.041,0.041,280013.78
1777035600,2026-04-24T13:00:00+00:00,0.041,0.042,0.041,0.042,1292102.66
1777039200,2026-04-24T14:00:00+00:00,0.042,0.042,0.041,0.041,462805.88
1777042800,2026-04-24T15:00:00+00:00,0.042,0.042,0.041,0.042,25832.39
1777046400,2026-04-24T16:00:00+00:00,0.042,0.042,0.041,0.041,2439632.64
1777050000,2026-04-24T17:00:00+00:00,0.042,0.042,0.041,0.041,224570.83
1777053600,2026-04-24T18:00:00+00:00,0.042,0.042,0.041,0.042,8150.14
1777057200,2026-04-24T19:00:00+00:00,0.042,0.042,0.041,0.042,20275.35
1777060800,2026-04-24T20:00:00+00:00,0.042,0.042,0.041,0.042,1500316.69
1777064400,2026-04-24T21:00:00+00:00,0.041,0.042,0.041,0.041,1486232.2
1777068000,2026-04-24T22:00:00+00:00,0.041,0.041,0.04,0.04,669456.67
1777071600,2026-04-24T23:00:00+00:00,0.041,0.041,0.04,0.041,5348.82
1777075200,2026-04-25T00:00:00+00:00,0.04,0.041,0.04,0.04,1691068.08
1777078800,2026-04-25T01:00:00+00:00,0.041,0.041,0.04,0.04,2959.1
1777082400,2026-04-25T02:00:00+00:00,0.04,0.042,0.04,0.04,903861.12
1777086000,2026-04-25T03:00:00+00:00,0.041,0.041,0.04,0.04,14183.4
1777089600,2026-04-25T04:00:00+00:00,0.041,0.041,0.04,0.04,21549.49
1777093200,2026-04-25T05:00:00+00:00,0.041,0.041,0.04,0.04,47398.09
1777096800,2026-04-25T06:00:00+00:00,0.04,0.041,0.04,0.041,138523.2
1777100400,2026-04-25T07:00:00+00:00,0.041,0.041,0.039,0.04,376226.87
1777104000,2026-04-25T08:00:00+00:00,0.04,0.041,0.04,0.041,1341484.25
1777107600,2026-04-25T09:00:00+00:00,0.041,0.041,0.04,0.04,10583.15
1777111200,2026-04-25T10:00:00+00:00,0.041,0.041,0.04,0.041,1049175.07
1777114800,2026-04-25T11:00:00+00:00,0.041,0.042,0.04,0.04,1600996.37
1777118400,2026-04-25T12:00:00+00:00,0.04,0.041,0.04,0.04,40481.9
1777122000,2026-04-25T13:00:00+00:00,0.04,0.041,0.04,0.041,271199.76
1777125600,2026-04-25T14:00:00+00:00,0.04,0.041,0.04,0.04,147195.92
1777129200,2026-04-25T15:00:00+00:00,0.04,0.041,0.04,0.04,52541.97
1777132800,2026-04-25T16:00:00+00:00,0.04,0.041,0.04,0.04,260538.36
1777136400,2026-04-25T17:00:00+00:00,0.041,0.041,0.04,0.04,40676.05
1777140000,2026-04-25T18:00:00+00:00,0.041,0.041,0.04,0.041,4470.38
1777143600,2026-04-25T19:00:00+00:00,0.041,0.041,0.04,0.04,93317.68
1777147200,2026-04-25T20:00:00+00:00,0.04,0.041,0.04,0.041,4902.0
1777150800,2026-04-25T21:00:00+00:00,0.04,0.041,0.04,0.04,20102.43
