ts,datetime,open,high,low,close,volume
1776513600,2026-04-18T12:00:00+00:00,2353.82,2363.98,2352.71,2358.86,2828.6112369
1776517200,2026-04-18T13:00:00+00:00,2358.85,2361.43,2346.21,2356.23,2767.94255697
1776520800,2026-04-18T14:00:00+00:00,2356.14,2366.31,2350.51,2365.89,2412.66296697
1776524400,2026-04-18T15:00:00+00:00,2365.89,2370.4,2359.42,2364.39,1950.27160319
1776528000,2026-04-18T16:00:00+00:00,2364.39,2376.2,2356.1,2361.5,3524.83671776
1776531600,2026-04-18T17:00:00+00:00,2361.24,2365.79,2353.85,2362.5,2134.63909849
1776535200,2026-04-18T18:00:00+00:00,2362.5,2364.6,2339.8,2348.1,4525.80886958
1776538800,2026-04-18T19:00:00+00:00,2348.2,2356.7,2347.3,2349.51,1739.94291353
1776542400,2026-04-18T20:00:00+00:00,2349.5,2355.94,2345.37,2353.62,1275.67728817
1776546000,2026-04-18T21:00:00+00:00,2353.45,2356.57,2348.04,2356.42,1391.11964403
1776549600,2026-04-18T22:00:00+00:00,2356.43,2360.68,2349.72,2357.61,1176.72305692
1776553200,2026-04-18T23:00:00+00:00,2357.61,2361.2,2350.69,2351.36,1397.59517339
1776556800,2026-04-19T00:00:00+00:00,2351.38,2356.7,2345.47,2350.1,1377.5881473
1776560400,2026-04-19T01:00:00+00:00,2350.1,2353.9,2342.48,2349.09,972.78606554
1776564000,2026-04-19T02:00:00+00:00,2348.91,2350.2,2333.98,2339.21,1936.13859942
1776567600,2026-04-19T03:00:00+00:00,2339.21,2345.37,2332.63,2340.8,1860.70389818
1776571200,2026-04-19T04:00:00+00:00,2340.81,2347.3,2322.4,2334.44,2613.63474569
1776574800,2026-04-19T05:00:00+00:00,2334.44,2339.6,2329.98,2333.68,654.28415875
1776578400,2026-04-19T06:00:00+00:00,2333.67,2334.2,2322.71,2328.2,1853.44864193
1776582000,2026-04-19T07:00:00+00:00,2328.3,2328.3,2299.25,2316.91,3340.25050787
1776585600,2026-04-19T08:00:00+00:00,2316.9,2321.7,2312.41,2319.75,1187.78933306
1776589200,2026-04-19T09:00:00+00:00,2319.59,2320.2,2307.01,2310.84,1526.99090483
1776592800,2026-04-19T10:00:00+00:00,2310.84,2320.7,2307.64,2318.75,799.11285065
1776596400,2026-04-19T11:00:00+00:00,2318.7,2331.84,2317.9,2330.2,1645.12032437
1776600000,2026-04-19T12:00:00+00:00,2330.28,2340.15,2325.81,2332.85,5661.39104393
1776603600,2026-04-19T13:00:00+00:00,2332.67,2351.45,2331.87,2339.79,4618.66773221
1776607200,2026-04-19T14:00:00+00:00,2339.78,2344.37,2325.93,2339.3,10057.3963217
1776610800,2026-04-19T15:00:00+00:00,2339.29,2342.69,2316.19,2331.78,3424.34933131
1776614400,2026-04-19T16:00:00+00:00,2331.76,2332.52,2305.48,2312.7,4292.06913011
